Year,Vi,Multi-adult,Multi-adult with children,"Multi-adult, 65+",Single,Single with children,"Single, 65+",min,max,Income_band
2007,102000,3723.7036954012,1662.34203297994,419.837897915917,347.820425594808,53.2466220531205,40.8690681652515,"$102,000","$104,000","$102,000-$104,000"
2007,104000,3723.70369540108,1662.34203297971,419.837897915917,347.820425594837,53.2466220531205,40.8690681652806,"$104,000","$106,000","$104,000-$106,000"
2007,106000,2569.24908073503,1662.34203297994,231.497732029238,347.820425594808,53.2466220531205,40.8690681652515,"$106,000","$108,000","$106,000-$108,000"
2007,108000,2058.61379696475,1662.34203297994,152.410108415061,347.820425594808,53.2466220531205,40.8690681652806,"$108,000","$110,000","$108,000-$110,000"
2007,110000,2058.61379696452,1662.34203297971,152.410108415061,347.820425594808,53.2466220530914,40.8690681652515,"$110,000","$112,000","$110,000-$112,000"
2007,112000,2058.61379696475,1662.34203297994,152.410108415119,271.515676329262,53.2466220531205,40.8690681652806,"$112,000","$114,000","$112,000-$114,000"
2007,114000,2058.61379696475,1662.34203297971,152.410108415061,176.917972870491,53.2466220531205,40.8690681652515,"$114,000","$116,000","$114,000-$116,000"
2007,116000,1823.62066198117,1662.34203297994,152.410108415061,176.917972870491,53.2466220531205,40.8690681652806,"$116,000","$118,000","$116,000-$118,000"
2007,118000,1405.20621865173,1013.29481752543,152.410108415061,176.917972870491,53.2466220531205,40.8690681652515,"$118,000","$120,000","$118,000-$120,000"
2007,120000,1405.20621865196,960.128283461556,152.410108415119,176.917972870491,53.2466220531205,40.8690681652806,"$120,000","$122,000","$120,000-$122,000"
2007,122000,1405.20621865173,960.128283461556,152.410108415061,176.917972870491,53.2466220531205,40.8690681652515,"$122,000","$124,000","$122,000-$124,000"
2007,124000,1405.20621865196,960.128283461789,152.410108415061,176.917972870491,53.2466220531205,40.8690681652806,"$124,000","$126,000","$124,000-$126,000"
2007,126000,1405.20621865173,960.128283461556,152.410108415119,176.917972870491,53.2466220531205,40.8690681652515,"$126,000","$128,000","$126,000-$128,000"
2007,128000,1405.20621865173,960.128283461556,152.410108415061,176.917972870491,53.2466220531205,40.8690681652806,"$128,000","$130,000","$128,000-$130,000"
2007,130000,1405.20621865196,960.128283461556,152.410108415061,176.917972870491,53.2466220531205,40.8690681652515,"$130,000","$132,000","$130,000-$132,000"
2007,132000,1137.03620178974,960.128283461556,152.410108415061,176.917972870491,53.2466220531205,40.8690681652806,"$132,000","$134,000","$132,000-$134,000"
2007,134000,913.910846748389,960.128283461789,152.410108415119,176.917972870491,53.2466220531205,40.8690681652515,"$134,000","$136,000","$134,000-$136,000"
2007,136000,913.910846748389,960.128283461556,152.410108415061,175.864039709995,53.2466220531205,40.8690681652806,"$136,000","$138,000","$136,000-$138,000"
2007,138000,913.910846748389,960.128283461556,152.410108415061,83.9781309419195,53.2466220531205,40.8690681652515,"$138,000","$140,000","$138,000-$140,000"
2007,140000,913.910846748389,960.128283461556,152.410108415061,83.9781309419195,53.2466220531205,40.8690681652806,"$140,000","$142,000","$140,000-$142,000"
2007,142000,913.910846748389,960.128283461556,152.410108415119,83.9781309418904,53.2466220530914,40.8690681652515,"$142,000","$144,000","$142,000-$144,000"
2007,144000,913.910846748389,960.128283461789,152.410108415061,83.9781309419195,53.2466220531205,40.8690681652806,"$144,000","$146,000","$144,000-$146,000"
2007,146000,913.910846748389,960.128283461556,152.410108415061,83.9781309419195,53.2466220531205,40.8690681652515,"$146,000","$148,000","$146,000-$148,000"
2007,148000,913.910846748389,960.128283461556,152.410108415119,83.9781309419195,53.2466220531205,40.8690681652806,"$148,000","$150,000","$148,000-$150,000"
2007,150000,913.910846748389,960.128283461556,152.410108415061,83.9781309418904,53.2466220531205,40.8690681652515,"$150,000","$152,000","$150,000-$152,000"
2007,152000,913.910846748389,960.128283461556,152.410108415061,83.9781309419195,53.2466220531205,40.8690681652806,"$152,000","$154,000","$152,000-$154,000"
2007,154000,913.910846748389,960.128283461789,152.410108415061,83.9781309419195,53.2466220531205,40.8690681652515,"$154,000","$156,000","$154,000-$156,000"
2007,156000,4238.88279190962,960.128283461556,152.410108415119,83.9781309419195,53.2466220531205,40.8690681652806,"$156,000","$158,000","$156,000-$158,000"
2007,158000,7169.24628401408,960.128283461556,152.410108415061,83.9781309418904,53.2466220531205,40.8690681652515,"$158,000","$160,000","$158,000-$160,000"
2007,160000,0,0,0,3475.288251833,0,0,"$160,000",Max,">$160,000"
2008,0,14569.788760295,13697.3254579733,1743.45009986306,4536.55297836951,5546.78814783451,2609.67510808009,Min,"$2,000","<$2,000"
2008,2000,5275.15212933271,13318.4596248109,1743.45009986306,2309.80469841207,2281.59718963892,848.403712330405,"$2,000","$4,000","$2,000-$4,000"
2008,4000,6484.7406758145,12993.638099632,1799.14224200424,2133.46787994884,2448.20802454211,603.028657466824,"$4,000","$6,000","$4,000-$6,000"
2008,6000,7729.7883169291,18260.9038234035,1840.51256969738,1993.96010434271,3881.15237451142,603.028657466824,"$6,000","$8,000","$6,000-$8,000"
2008,8000,11253.3969363677,27698.1001666,6517.46061270548,2220.60796032844,2935.48770604061,602.756727988018,"$8,000","$10,000","$8,000-$10,000"
2008,10000,12158.7671241796,25242.8512068363,8879.73570354253,3345.27934857036,3339.86100739612,602.734343700689,"$10,000","$12,000","$10,000-$12,000"
2008,12000,8860.13267698733,26710.2098180971,8143.61788655477,5888.65865986294,8035.02484323351,1277.05725154419,"$12,000","$14,000","$12,000-$14,000"
2008,14000,16610.2286199994,37187.3630689438,5884.00456085204,7303.46552535922,17372.5533640557,3328.28600683672,"$14,000","$16,000","$14,000-$16,000"
2008,16000,17252.0010541862,44912.0913464987,9111.05510370935,7833.27918256312,23067.6572297961,6748.07210679338,"$16,000","$18,000","$16,000-$18,000"
2008,18000,15544.6390215643,69471.4557586302,62230.6970648307,9110.76173271515,21660.0687740089,65082.9237538897,"$18,000","$20,000","$18,000-$20,000"
2008,20000,18882.3841745394,79427.488670743,30710.4814506474,7322.74922720723,27029.7264361947,12883.3303731547,"$20,000","$22,000","$20,000-$22,000"
2008,22000,16436.6296919513,83598.6893769449,28052.1328009622,5824.592492169,22177.257596983,9172.7946334523,"$22,000","$24,000","$22,000-$24,000"
2008,24000,21222.9738575743,100807.065400657,22676.480131313,6527.71102190633,19248.2432751975,5718.48067593927,"$24,000","$26,000","$24,000-$26,000"
2008,26000,24431.8147393456,109381.777565823,21385.7913153159,6058.04445961576,18934.1202752289,5631.80739195344,"$26,000","$28,000","$26,000-$28,000"
2008,28000,30478.3494460279,99706.0948228951,16045.6991801334,7542.79972837243,14786.1334132495,4172.48207901513,"$28,000","$30,000","$28,000-$30,000"
2008,30000,32053.1833058649,103164.668464442,14714.9810985511,6179.32965854925,13518.5677482661,2647.05072129882,"$30,000","$32,000","$30,000-$32,000"
2008,32000,25608.6191894934,106181.426037121,15198.7958981425,5548.46294264912,10912.6101926414,2459.12492544545,"$32,000","$34,000","$32,000-$34,000"
2008,34000,32443.9472310338,98226.6603277599,12970.3246856405,5210.2316744693,7770.05277949292,3068.41508665364,"$34,000","$36,000","$34,000-$36,000"
2008,36000,29257.637587324,106860.199776306,13728.9950584231,5411.57312424283,5647.7458781474,3176.41397837889,"$36,000","$38,000","$36,000-$38,000"
2008,38000,28661.6237078283,94861.5984421035,10421.0756200452,5589.67076561213,3506.83553324564,1897.84814120419,"$38,000","$40,000","$38,000-$40,000"
2008,40000,34512.6030073116,92859.2978955896,12371.230002963,6615.72928345796,4231.70145132873,1407.18102924194,"$40,000","$42,000","$40,000-$42,000"
2008,42000,36107.1986595347,70989.4639984963,13058.8162018226,6925.0483538485,2063.0352618169,1678.98540993239,"$42,000","$44,000","$42,000-$44,000"
2008,44000,33311.0955439291,64973.3906761541,9598.37158131786,8381.06944425177,2702.82040667103,2320.96455702797,"$44,000","$46,000","$44,000-$46,000"
2008,46000,37324.8867319379,52047.93087039,8154.9962839869,6242.78430740297,2166.88136337214,1529.51723603427,"$46,000","$48,000","$46,000-$48,000"
2008,48000,41493.8525602827,55034.0032910141,9574.08023197186,5646.07771935043,2060.22209715215,1318.230279112,"$48,000","$50,000","$48,000-$50,000"
2008,50000,35495.8725944399,53395.3886105889,5955.08039801754,5405.75491603545,1453.97022543283,1158.04407211844,"$50,000","$52,000","$50,000-$52,000"
2008,52000,33742.2388394844,39199.6988597363,7888.35783241631,5503.72707026964,383.223013735755,1414.27951968706,"$52,000","$54,000","$52,000-$54,000"
2008,54000,32213.7574534486,44882.2072040115,6033.79732438148,4600.25578716875,383.223013735726,1237.24457747309,"$54,000","$56,000","$54,000-$56,000"
2008,56000,35899.0627357557,27814.9156861929,4423.08371601452,3965.91995010609,383.223013735726,1029.87571207181,"$56,000","$58,000","$56,000-$58,000"
2008,58000,40482.2071106818,25465.0277630081,4053.39148954634,5309.01654876853,383.223013735755,813.14377405087,"$58,000","$60,000","$58,000-$60,000"
2008,60000,32372.6733266059,27344.264249037,4213.21661393653,4741.24037098736,383.223013735726,728.957463258819,"$60,000","$62,000","$60,000-$62,000"
2008,62000,27730.7777505969,21541.3916107693,3934.20108150231,2577.1419410409,383.223013735755,563.601239465381,"$62,000","$64,000","$62,000-$64,000"
2008,64000,26536.380317998,16844.8199787701,4249.42580821383,2366.60943821623,185.119542778062,563.601239465381,"$64,000","$66,000","$64,000-$66,000"
2008,66000,21024.8258458172,13765.3880682748,3362.79196317511,2649.89670783904,54.4089314750745,589.547726017743,"$66,000","$68,000","$66,000-$68,000"
2008,68000,22669.2339251214,11837.6665461543,2517.57832105813,2699.25255203689,54.4089314750745,610.630868731474,"$68,000","$70,000","$68,000-$70,000"
2008,70000,19928.911851765,11043.9437612044,3096.15669909853,1816.57374734114,54.4089314750745,610.630868731474,"$70,000","$72,000","$70,000-$72,000"
2008,72000,20120.713925747,7829.42953969305,2731.66274874064,2344.31323021071,54.4089314750745,203.880892838555,"$72,000","$74,000","$72,000-$74,000"
2008,74000,18504.2433065383,7454.66098554246,2424.59622526995,2171.04318918963,54.4089314751036,195.831159009773,"$74,000","$76,000","$74,000-$76,000"
2008,76000,15691.6730153246,7140.25205654581,2172.41422078031,1265.27827641417,54.4089314750745,195.831159009802,"$76,000","$78,000","$76,000-$78,000"
2008,78000,17926.8994112571,5957.60856188228,2120.89816477377,1165.71769066394,54.4089314750745,195.831159009773,"$78,000","$80,000","$78,000-$80,000"
2008,80000,12300.9216551646,5957.60856188228,1015.99754273589,1004.47470870145,54.4089314750745,195.831159009802,"$80,000","$82,000","$80,000-$82,000"
2008,82000,10133.5746673401,5957.60856188205,799.140393206268,894.548828561528,54.4089314750745,195.831159009773,"$82,000","$84,000","$82,000-$84,000"
2008,84000,9627.86441552162,3436.10123623651,799.140393206268,613.481254343962,54.4089314751036,195.831159009802,"$84,000","$86,000","$84,000-$86,000"
2008,86000,9570.14253810199,2989.76725574373,799.140393206268,613.481254343933,54.4089314750745,195.831159009773,"$86,000","$88,000","$86,000-$88,000"
2008,88000,6866.14560407144,2989.76725574373,799.140393206268,613.481254343962,54.4089314750745,190.356012151635,"$88,000","$90,000","$88,000-$90,000"
2008,90000,5825.59609150409,2989.76725574373,751.518726580951,773.698961256538,54.4089314750745,190.14850076515,"$90,000","$92,000","$90,000-$92,000"
2008,92000,7386.4900580555,2989.76725574373,711.398174681992,803.818459208647,54.4089314750745,190.14850076515,"$92,000","$94,000","$92,000-$94,000"
2008,94000,6866.43658989202,2989.76725574397,711.398174681934,710.470741990896,54.4089314751036,190.14850076515,"$94,000","$96,000","$94,000-$96,000"
2008,96000,5372.03471881431,2780.1090477265,711.398174681934,373.220696859993,54.4089314750745,190.14850076515,"$96,000","$98,000","$96,000-$98,000"
2008,98000,5293.66065645125,1623.35029924684,711.398174681934,373.220696859993,54.4089314750745,190.14850076515,"$98,000","$100,000","$98,000-$100,000"
2008,1e+05,5109.89923118171,1623.35029924661,711.398174681992,373.220696859993,54.4089314750745,190.14850076515,"$100,000","$102,000","$100,000-$102,000"
2008,102000,4945.49168334808,1623.35029924684,413.740525291243,373.220696859993,54.4089314750745,190.148500765179,"$102,000","$104,000","$102,000-$104,000"
2008,104000,3727.17170066282,1623.35029924684,212.565161900595,373.220696859993,54.4089314751036,95.8050744039647,"$104,000","$106,000","$104,000-$106,000"
2008,106000,3727.17170066247,1623.35029924684,212.565161900653,255.908695134218,54.4089314750745,56.6648332284531,"$106,000","$108,000","$106,000-$108,000"
2008,108000,3726.0016643384,1623.35029924661,212.565161900653,164.960349903558,54.4089314750745,56.6648332284822,"$108,000","$110,000","$108,000-$110,000"
2008,110000,3718.17414819612,1623.35029924684,212.565161900595,164.960349903587,54.4089314750745,56.6648332284531,"$110,000","$112,000","$110,000-$112,000"
2008,112000,3718.17414819589,1623.35029924684,212.565161900653,164.960349903558,54.4089314750745,56.6648332284822,"$112,000","$114,000","$112,000-$114,000"
2008,114000,3542.03979226691,1623.35029924684,212.565161900653,164.960349903587,54.4089314751036,56.6648332284531,"$114,000","$116,000","$114,000-$116,000"
2008,116000,2403.20089100511,1623.35029924661,212.565161900595,164.960349903558,54.4089314750745,56.6648332284822,"$116,000","$118,000","$116,000-$118,000"
2008,118000,2403.20089100511,1623.35029924684,212.565161900653,164.960349903587,54.4089314750745,56.6648332284531,"$118,000","$120,000","$118,000-$120,000"
2008,120000,2403.20089100511,1623.35029924684,212.565161900595,164.960349903558,54.4089314750745,56.6648332284531,"$120,000","$122,000","$120,000-$122,000"
2008,122000,2403.20089100511,1163.93247044692,212.565161900653,164.960349903587,54.4089314750745,56.6648332284822,"$122,000","$124,000","$122,000-$124,000"
2008,124000,2059.14540147851,1063.71015460393,212.565161900653,164.960349903558,54.4089314751036,56.6648332284531,"$124,000","$126,000","$124,000-$126,000"
2008,126000,1712.9652285357,1063.7101546037,212.565161900595,164.960349903587,54.4089314750745,56.6648332284822,"$126,000","$128,000","$126,000-$128,000"
2008,128000,1712.9652285357,1063.7101546037,212.565161900653,164.960349903587,54.4089314750745,56.6648332284531,"$128,000","$130,000","$128,000-$130,000"
2008,130000,1712.9652285357,1063.71015460393,212.565161900653,164.960349903558,54.4089314750745,56.6648332284822,"$130,000","$132,000","$130,000-$132,000"
2008,132000,1712.9652285357,1063.7101546037,212.565161900595,99.6737560323963,54.4089314750745,56.6648332284531,"$132,000","$134,000","$132,000-$134,000"
2008,134000,1712.96522853593,1063.7101546037,212.565161900653,80.4297199075227,54.4089314751036,56.6648332284822,"$134,000","$136,000","$134,000-$136,000"
2008,136000,1712.9652285357,1063.71015460393,212.565161900653,80.4297199075227,54.4089314750745,56.6648332284531,"$136,000","$138,000","$136,000-$138,000"
2008,138000,456.926311030285,1063.7101546037,212.565161900595,80.4297199074936,54.4089314750745,56.6648332284822,"$138,000","$140,000","$138,000-$140,000"
2008,140000,450.764436091529,1063.71015460393,212.565161900653,80.4297199075227,54.4089314750745,56.6648332284531,"$140,000","$142,000","$140,000-$142,000"
2008,142000,450.764436091762,1063.7101546037,403.39339357079,80.4297199075227,54.4089314750745,56.6648332284531,"$142,000","$144,000","$142,000-$144,000"
2008,144000,450.764436091762,1063.7101546037,486.378649711202,80.4297199075227,54.4089314751036,56.6648332284822,"$144,000","$146,000","$144,000-$146,000"
2008,146000,450.764436091762,1063.71015460393,486.37864971126,80.4297199075227,54.4089314750745,56.6648332284531,"$146,000","$148,000","$146,000-$148,000"
2008,148000,450.764436091529,1063.7101546037,486.378649711202,80.4297199075227,54.4089314750745,56.6648332284822,"$148,000","$150,000","$148,000-$150,000"
2008,150000,450.764436091762,1063.7101546037,486.37864971126,80.4297199075227,54.4089314750745,56.6648332284531,"$150,000","$152,000","$150,000-$152,000"
2008,152000,450.764436091762,1063.71015460393,486.378649711202,80.4297199075227,54.4089314750745,56.6648332284822,"$152,000","$154,000","$152,000-$154,000"
2008,154000,450.764436091762,1063.7101546037,486.378649711202,80.4297199075227,54.4089314751036,56.6648332284531,"$154,000","$156,000","$154,000-$156,000"
2008,156000,450.764436091529,1063.71015460393,486.37864971126,80.4297199075227,54.4089314750745,56.6648332284822,"$156,000","$158,000","$156,000-$158,000"
2008,158000,450.764436091762,1063.7101546037,486.378649711202,80.4297199075227,54.4089314750745,56.6648332284531,"$158,000","$160,000","$158,000-$160,000"
2008,160000,17323.7917673537,0,0,3112.29435427603,0,0,"$160,000",Max,">$160,000"
2009,0,12075.849927483,12599.1214551386,1327.51939748938,5789.28643141545,6768.38322020989,3257.13158522727,Min,"$2,000","<$2,000"
2009,2000,6332.97090783105,12316.0867954363,1327.51939748938,2051.18296244066,3127.61335697233,458.071287611248,"$2,000","$4,000","$2,000-$4,000"
2009,4000,6523.07916222128,11911.8005036582,1327.51939748938,2228.97817645143,2682.15752686782,458.071287611248,"$4,000","$6,000","$4,000-$6,000"
2009,6000,6838.4517282499,12878.4610087963,2205.12281877732,2785.60929684424,2611.50731428632,458.071287611248,"$6,000","$8,000","$6,000-$8,000"
2009,8000,12247.3396208337,14520.2877100695,2626.08754244165,2486.79858420056,2575.37925890693,654.746160337641,"$8,000","$10,000","$8,000-$10,000"
2009,10000,16125.8543133196,20734.3230543081,8957.87461783664,1727.72029949893,2855.4044368885,769.356369247229,"$10,000","$12,000","$10,000-$12,000"
2009,12000,11458.606436985,31109.4065730601,6086.89319778715,5021.63159591578,7255.75018278356,1228.18829104307,"$12,000","$14,000","$12,000-$14,000"
2009,14000,11550.7935371623,34121.8855520117,5419.79135860527,7107.22781013243,14181.9459200281,2445.73856245622,"$14,000","$16,000","$14,000-$16,000"
2009,16000,15676.9215923931,49710.2212896304,7712.45148942071,7626.92193564149,25690.7023630772,3952.78299225595,"$16,000","$18,000","$16,000-$18,000"
2009,18000,18176.0310607852,58950.8346075818,33704.9295813267,7966.65366292163,23981.1914981773,57086.6233708284,"$18,000","$20,000","$18,000-$20,000"
2009,20000,20348.2212343823,70177.4436695975,44079.3853825589,8905.09914810308,28425.2436738998,20403.478916158,"$20,000","$22,000","$20,000-$22,000"
2009,22000,21506.6501590705,82227.7141867884,30932.6113600797,6515.65008150103,25254.8884137746,12428.580097864,"$22,000","$24,000","$22,000-$24,000"
2009,24000,21781.3454300427,86242.7530733745,19398.8512974035,6102.28315900812,20982.3776884648,10279.0305205537,"$24,000","$26,000","$24,000-$26,000"
2009,26000,22367.6731033432,93515.954178778,22037.4249754187,5772.75259057117,18739.8784327745,4121.28311164471,"$26,000","$28,000","$26,000-$28,000"
2009,28000,22914.5246860996,117712.834255555,19910.086129369,5709.17581516315,15296.322400817,3160.07859305138,"$28,000","$30,000","$28,000-$30,000"
2009,30000,30366.016623739,106323.537744354,18131.9306244825,6008.35218639219,13929.0337376973,3486.18436612347,"$30,000","$32,000","$30,000-$32,000"
2009,32000,27947.9409001719,115205.61152808,14660.3365606929,4872.54129597292,10009.5535667803,3048.61893170385,"$32,000","$34,000","$32,000-$34,000"
2009,34000,27092.4335138952,103425.591927334,16513.8039088393,5722.35291367161,8628.18716412547,2470.37676655283,"$34,000","$36,000","$34,000-$36,000"
2009,36000,26524.2466831114,98175.2692729876,13856.6537664818,5908.74964866445,7250.01341333805,3091.47199189241,"$36,000","$38,000","$36,000-$38,000"
2009,38000,35396.8926180792,94466.9402714765,14968.7068177519,6306.1310613066,4877.5683505871,2361.53149195711,"$38,000","$40,000","$38,000-$40,000"
2009,40000,33867.065405299,94350.4721015578,12570.56523229,5801.2868483104,4024.15133185501,2795.77482669015,"$40,000","$42,000","$40,000-$42,000"
2009,42000,43427.1587181385,73638.0589865327,12515.029155187,6965.82299940205,4327.39859427724,1883.38254002464,"$42,000","$44,000","$42,000-$44,000"
2009,44000,31065.7881247002,71509.0600896296,15423.32914604,6683.18728037291,3280.74793266822,1943.15336448094,"$44,000","$46,000","$44,000-$46,000"
2009,46000,34866.5468245994,65024.5904527088,10455.7298495826,7603.35163121691,2221.00338406858,2333.86779360808,"$46,000","$48,000","$46,000-$48,000"
2009,48000,35020.6617804462,55428.8589152293,11210.5244773667,6658.17222663373,2221.82269303952,1633.61604381679,"$48,000","$50,000","$48,000-$50,000"
2009,50000,34238.6492103993,47898.6521223248,9977.65513564582,6441.73196390565,2180.25378106147,1773.97220623452,"$50,000","$52,000","$50,000-$52,000"
2009,52000,38369.4574698902,44138.9169362888,6785.73956846382,5457.70290656184,1254.7346846147,1649.69615289997,"$52,000","$54,000","$52,000-$54,000"
2009,54000,35611.4944122635,36817.5168105669,8326.40690652025,4993.1191859754,1045.34788883477,1296.75742772242,"$54,000","$56,000","$54,000-$56,000"
2009,56000,35834.4469789275,31557.2147145479,6470.75548741536,4492.92041857701,401.590594240872,1228.87513909422,"$56,000","$58,000","$56,000-$58,000"
2009,58000,36745.0809049723,31023.7084506482,5104.8183372948,4014.01742752793,401.590594240872,918.736303938553,"$58,000","$60,000","$58,000-$60,000"
2009,60000,23172.1122872005,22095.9895449758,4087.6384532621,4649.56518164254,401.59059424093,752.674422516924,"$60,000","$62,000","$60,000-$62,000"
2009,62000,25318.6175825401,25277.1459321065,5267.6658464353,3419.17326332041,401.590594240872,533.450416808977,"$62,000","$64,000","$62,000-$64,000"
2009,64000,28073.693197312,18967.8335098515,6558.93108096154,3670.64630055532,401.590594240872,533.450416808977,"$64,000","$66,000","$64,000-$66,000"
2009,66000,28161.8605382502,16589.0026104674,3464.57289807039,3139.06996683366,401.590594240872,402.434233138542,"$66,000","$68,000","$66,000-$68,000"
2009,68000,23353.6955966878,12518.0533355214,2757.11765735614,1743.62805017264,231.513241517067,229.938931568264,"$68,000","$70,000","$68,000-$70,000"
2009,70000,29662.6041888677,11649.5213412854,2566.99871288549,1945.48505143586,59.5640218257904,229.938931568264,"$70,000","$72,000","$70,000-$72,000"
2009,72000,20492.8168404696,10321.4477701357,2284.60039938602,2147.27266731352,59.5640218257904,229.938931568264,"$72,000","$74,000","$72,000-$74,000"
2009,74000,16455.4130733659,8807.21509752097,1950.43192431703,2161.27880367416,59.5640218257904,229.938931568264,"$74,000","$76,000","$74,000-$76,000"
2009,76000,20720.0691417854,6851.07354259561,1519.76571837958,1600.65996172931,59.5640218258486,229.938931568264,"$76,000","$78,000","$76,000-$78,000"
2009,78000,13259.3396947092,6851.07354259561,1519.76571837958,1343.14593631748,59.5640218257904,229.938931568264,"$78,000","$80,000","$78,000-$80,000"
2009,80000,14906.5052816422,5700.94996901718,1703.02041310148,1118.69282772337,59.5640218257904,140.293701209215,"$80,000","$82,000","$80,000-$82,000"
2009,82000,13317.2415720066,4620.51394004258,1835.06287833437,1144.6391866281,59.5640218257904,40.5337292273471,"$82,000","$84,000","$82,000-$84,000"
2009,84000,11870.0039939476,4620.51394004282,1688.47092578869,1220.99707785583,59.5640218258486,40.5337292273471,"$84,000","$86,000","$84,000-$86,000"
2009,86000,10658.0803913305,4620.51394004258,1156.9334878645,935.470709651738,59.5640218257904,40.5337292273471,"$86,000","$88,000","$86,000-$88,000"
2009,88000,9902.22736583941,4279.49000443961,1156.93348786444,641.558221382467,59.5640218257904,40.5337292273471,"$88,000","$90,000","$88,000-$90,000"
2009,90000,9419.1901133114,2776.48359439219,1156.93348786444,641.558221382467,59.5640218257904,40.5337292273471,"$90,000","$92,000","$90,000-$92,000"
2009,92000,7518.31824285933,2776.48359439219,912.638473857136,624.341675588134,59.5640218258486,40.5337292273471,"$92,000","$94,000","$92,000-$94,000"
2009,94000,5846.32964807924,2776.48359439219,631.426640616148,519.927659151756,59.5640218257904,40.5337292273471,"$94,000","$96,000","$94,000-$96,000"
2009,96000,5535.05119439645,2776.48359439219,631.42664061609,519.927659151756,59.5640218257904,40.5337292273471,"$96,000","$98,000","$96,000-$98,000"
2009,98000,5380.71389006288,2776.48359439219,631.42664061609,519.927659151756,59.5640218257904,40.5337292273471,"$98,000","$100,000","$98,000-$100,000"
2009,1e+05,5347.5649734945,2776.48359439219,631.426640616148,519.524489973352,59.5640218257904,40.5337292273471,"$100,000","$102,000","$100,000-$102,000"
2009,102000,3491.04368186835,2776.48359439219,631.42664061609,456.508358450403,59.5640218258486,40.5337292273471,"$102,000","$104,000","$102,000-$104,000"
2009,104000,2813.13965193951,1455.9753287998,631.42664061609,456.508358450403,59.5640218257904,40.5337292273762,"$104,000","$106,000","$104,000-$106,000"
2009,106000,2813.13965193927,1426.23785417876,354.452532838273,456.508358450403,59.5640218257904,40.5337292273471,"$106,000","$108,000","$106,000-$108,000"
2009,108000,2813.13965193951,1426.23785417876,163.209736223391,456.508358450403,59.5640218257904,40.5337292273471,"$108,000","$110,000","$108,000-$110,000"
2009,110000,2187.26449032873,1426.23785417876,163.209736223391,365.528881680046,59.5640218258486,40.5337292273471,"$110,000","$112,000","$110,000-$112,000"
2009,112000,1987.78910752363,1426.23785417876,163.209736223449,149.86561271688,59.5640218257904,40.5337292273471,"$112,000","$114,000","$112,000-$114,000"
2009,114000,1987.78910752386,1426.23785417876,163.209736223391,149.86561271688,59.5640218257904,40.5337292273471,"$114,000","$116,000","$114,000-$116,000"
2009,116000,1987.78910752363,1426.23785417876,163.209736223449,149.86561271688,59.5640218257904,40.5337292273471,"$116,000","$118,000","$116,000-$118,000"
2009,118000,1987.78910752386,1426.23785417876,163.209736223391,149.86561271688,59.5640218257904,40.5337292273471,"$118,000","$120,000","$118,000-$120,000"
2009,120000,1925.09522312507,1426.23785417876,163.209736223391,149.86561271688,59.5640218258486,40.5337292273471,"$120,000","$122,000","$120,000-$122,000"
2009,122000,1519.83786728513,1426.23785417876,163.209736223449,149.865612716851,59.5640218257904,40.5337292273471,"$122,000","$124,000","$122,000-$124,000"
2009,124000,1519.83786728513,1426.23785417876,163.209736223391,149.86561271688,59.5640218257904,40.5337292273471,"$124,000","$126,000","$124,000-$126,000"
2009,126000,1519.83786728536,1426.23785417876,163.209736223449,149.86561271688,59.5640218257904,40.5337292273471,"$126,000","$128,000","$126,000-$128,000"
2009,128000,1519.83786728513,1426.23785417876,163.209736223391,149.86561271688,59.5640218258486,40.5337292273471,"$128,000","$130,000","$128,000-$130,000"
2009,130000,1519.83786728513,1426.23785417876,163.209736223391,149.86561271688,59.5640218257904,40.5337292273471,"$130,000","$132,000","$130,000-$132,000"
2009,132000,1519.83786728536,1434.17350635096,163.209736223449,149.86561271688,59.5640218257904,40.5337292273471,"$132,000","$134,000","$132,000-$134,000"
2009,134000,1519.83786728513,1434.60828008363,163.209736223391,149.86561271688,59.5640218257904,40.5337292273471,"$134,000","$136,000","$134,000-$136,000"
2009,136000,829.376212375006,1434.60828008363,163.209736223449,149.86561271688,59.5640218258486,40.5337292273471,"$136,000","$138,000","$136,000-$138,000"
2009,138000,632.272253151983,1434.60828008363,163.209736223391,149.86561271688,59.5640218257904,40.5337292273471,"$138,000","$140,000","$138,000-$140,000"
2009,140000,632.272253151983,1434.60828008363,163.209736223391,129.25062062667,59.5640218257904,40.5337292273471,"$140,000","$142,000","$140,000-$142,000"
2009,142000,632.272253152216,1434.60828008363,163.209736223449,128.177242584847,59.5640218257904,40.5337292273471,"$142,000","$144,000","$142,000-$144,000"
2009,144000,632.272253151983,1434.60828008363,163.209736223391,128.177242584876,59.5640218257904,40.5337292273471,"$144,000","$146,000","$144,000-$146,000"
2009,146000,632.272253152216,1434.60828008363,163.209736223449,128.177242584847,59.5640218258486,40.5337292273471,"$146,000","$148,000","$146,000-$148,000"
2009,148000,632.272253151983,1434.60828008363,163.209736223391,128.177242584876,59.5640218257904,40.5337292273471,"$148,000","$150,000","$148,000-$150,000"
2009,150000,632.272253152216,1434.60828008386,163.209736223391,128.177242584847,59.5640218257904,40.5337292273471,"$150,000","$152,000","$150,000-$152,000"
2009,152000,632.272253151983,1434.60828008363,163.209736223449,128.177242584876,59.5640218257904,40.5337292273471,"$152,000","$154,000","$152,000-$154,000"
